"codpais","desmarca","aniocampana","cuc","bpcs","codsap","codtipooferta","vincnumoferta","vincodestrategia","descripcuc","pup","desproducto","nrogrupo","precionormalmn","preciooferta","uudemandadas","realuuvendidas","estuuvendidas","ventanetamndemandada","ventanetamnreal","ventanetamnest","ventanetadoldemd","ventanetadolreal","ventanetadolest","costoreposiciondolreal","costoreposiciondolest","costodereposicionuntdolreal","costodereposicionuntdolest","realnropedidos","estnropedidos","realtcpromedio"
PE,ESIKA,"201901","200092174","212019018","200092174         ","003",1343,"998",ES KALOS IMPACT DESO 50 ML,0,ES KALOS IMPACT DESO 50 ML,0,18.0000,6.9000,1660,1660,3533,9517.88000,9517.88000,53893.244,2834,2834.2544,15996.807,572,1218.5317,0.3449,0.3449,120352,115272,3
PE,ESIKA,"201901","200092174","212019018","200092174         ","003",15708,"001",ES KALOS IMPACT DESO 50 ML,0,ES KALOS IMPACT DESO 50 ML,,18.0000,6.9000,1660,1660,3533,9517.88000,9517.88000,53893.244,2834,2834.2544,15996.807,572,1218.5317,0.3449,0.3449,120352,115272,3
PE,ESIKA,"201901",P0292133004,"292133114","200088004         ","013",1343,"998",ES PRO LL COLOR HD VELVET 4G,0,ES PLL HD VELV MORA TENTACION,0,34.0000,16.9000,348,348,287,3231.69000,3231.69000,3000.609,962,962.3394,890.652,123,101.8563,0.3549,0.3549,120352,115272,3
PE,ESIKA,"201901",P0292133004,"292133114","200088004         ","013",7967,"001",ES PRO LL COLOR HD VELVET 4G,0,ES PLL HD VELV MORA TENTACION,,34.0000,16.9000,348,348,287,3231.69000,3231.69000,3000.609,962,962.3394,890.652,123,101.8563,0.3549,0.3549,120352,115272,3
PE,ESIKA,"201901",P0292130007,"292130077","200094717         ","004",1343,"998",ES PRO LL HD TRANSFORM 4G,0,ES PRO LL HD TR MORA/TORNASOL,0,35.0000,22.9000,437,437,242,6262.32000,6262.32000,3428.402,1864,1864.8069,1017.631,328,181.7420,0.7510,0.7510,120352,115272,3
PE,ESIKA,"201901",P0292130007,"292130077","200094717         ","004",7847,"001",ES PRO LL HD TRANSFORM 4G,0,ES PRO LL HD TR MORA/TORNASOL,,35.0000,22.9000,437,437,242,6262.32000,6262.32000,3428.402,1864,1864.8069,1017.631,328,181.7420,0.7510,0.7510,120352,115272,3
PE,ESIKA,"201901","200038994","292158000","200085428         ","013",7999,"001",ES PRO ESM BASE+ACAB 6EN1 10ML,0,ES BASE ESM 6 EN 1 CC 10 ML,,30.0000,14.9000,363,363,459,3210.05000,3210.05000,4230.968,955,955.8954,1255.852,156,197.9667,0.4313,0.4313,120352,115272,3
PE,ESIKA,"201901","200038994","292158000","200085428         ","013",1343,"998",ES PRO ESM BASE+ACAB 6EN1 10ML,0,ES BASE ESM 6 EN 1 CC 10 ML,0,30.0000,14.9000,363,363,459,3210.05000,3210.05000,4230.968,955,955.8954,1255.852,156,197.9667,0.4313,0.4313,120352,115272,3
PE,LBEL,"201901","200051079","405177051","200077159         ","011",5340,"001",LBEL ESSENT LIMP EXF NG 180ML,0,LB ESSENT LIM EX NG 180ML,,60.0000,30.0000,558,558,612,10063.41000,10063.41000,11358.304,2996,2996.7035,3371.416,622,683.1144,1.1162,1.1162,120352,115272,3
PE,LBEL,"201901","200051079","405177051","200077159         ","011",1343,"998",LBEL ESSENT LIMP EXF NG 180ML,0,LB ESSENT LIM EX NG 180ML,0,60.0000,30.0000,558,558,612,10063.41000,10063.41000,11358.304,2996,2996.7035,3371.416,622,683.1144,1.1162,1.1162,120352,115272,3
PE,CYZONE,"201901","200074679","062275033","200085758         ","013",1343,"998",CZ CYSOLUX FOCALIZADO 15 G,0,CZ CYSOLUX FOCALIZADO 15 G FM,0,22.0000,10.9000,1246,1246,772,8409.49000,8409.49000,5205.766,2504,2504.1957,1545.196,352,218.3216,0.2828,0.2828,120352,115272,3
PE,CYZONE,"201901","200074679","062275033","200085758         ","013",8448,"001",CZ CYSOLUX FOCALIZADO 15 G,0,CZ CYSOLUX FOCALIZADO 15 G FM,,22.0000,10.9000,1246,1246,772,8409.49000,8409.49000,5205.766,2504,2504.1957,1545.196,352,218.3216,0.2828,0.2828,120352,115272,3
PE,CYZONE,"201901",P0197101000,"197101035","200087468         ","106",1769,"999",CZ  LL XTRA TIME 4 G,0,CZ LL X-TRA APPLE FM,0,26.0000,16.4500,77,77,138,787.68000,787.68000,1101.310,234,234.5570,326.894,57,102.4236,0.7422,0.7422,120352,115272,3
PE,CYZONE,"201901",P0197101000,"197101035","200087468         ","106",1343,"998",CZ  LL XTRA TIME 4 G,0,CZ LL X-TRA APPLE FM,0,26.0000,16.9000,77,77,138,787.68000,787.68000,1101.310,234,234.5570,326.894,57,102.4236,0.7422,0.7422,120352,115272,3
PE,ESIKA,"201901","200017521","102165375","200078945         ","003",1343,"998",SALVAJE TAL NP 140G,0,ES SALVAJE TAL NP 140 G,0,28.0000,10.9000,1836,1836,3566,16964.64000,16964.64000,32940.184,5051,5051.7664,9777.436,1442,2800.7364,0.7854,0.7854,120352,115272,3
PE,ESIKA,"201901","200017521","102165375","200078945         ","003",15643,"001",SALVAJE TAL NP 140G,0,ES SALVAJE TAL NP 140 G,,28.0000,10.9000,1836,1836,3566,16964.64000,16964.64000,32940.184,5051,5051.7664,9777.436,1442,2800.7364,0.7854,0.7854,120352,115272,3
PE,CYZONE,"201901",P0197101008,"197103013","200090367         ","106",8709,"001",CY LL XTRA TIME MATE 4GR,0,CY X-TRA T LL MALVA MATE,,26.0000,16.9000,1098,1098,771,11305.66000,11305.66000,6152.971,3366,3366.6233,1826.349,678,476.1696,0.6176,0.6176,120352,115272,3
PE,CYZONE,"201901",P0197101008,"197103013","200090367         ","106",1769,"999",CY LL XTRA TIME MATE 4GR,0,CY X-TRA T LL MALVA MATE,0,26.0000,16.4500,1098,1098,771,11305.66000,11305.66000,6152.971,3366,3366.6233,1826.349,678,476.1696,0.6176,0.6176,120352,115272,3
PE,CYZONE,"201901",P0197101008,"197103013","200090367         ","106",8773,"001",CY LL XTRA TIME MATE 4GR,0,CY X-TRA T LL MALVA MATE,,26.0000,16.4500,1098,1098,771,11305.66000,11305.66000,6152.971,3366,3366.6233,1826.349,678,476.1696,0.6176,0.6176,120352,115272,3
PE,CYZONE,"201901",P0197101008,"197103013","200090367         ","106",1769,"999",CY LL XTRA TIME MATE 4GR,0,CY X-TRA T LL MALVA MATE,0,26.0000,16.9000,1098,1098,771,11305.66000,11305.66000,6152.971,3366,3366.6233,1826.349,678,476.1696,0.6176,0.6176,120352,115272,3
PE,CYZONE,"201901",P0197101008,"197103013","200090367         ","106",1343,"998",CY LL XTRA TIME MATE 4GR,0,CY X-TRA T LL MALVA MATE,0,26.0000,16.9000,1098,1098,771,11305.66000,11305.66000,6152.971,3366,3366.6233,1826.349,678,476.1696,0.6176,0.6176,120352,115272,3
PE,CYZONE,"201901",P0197101008,"197103013","200090367         ","106",1343,"998",CY LL XTRA TIME MATE 4GR,0,CY X-TRA T LL MALVA MATE,0,26.0000,16.4500,1098,1098,771,11305.66000,11305.66000,6152.971,3366,3366.6233,1826.349,678,476.1696,0.6176,0.6176,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"591344052","210089727         ","014",8013,"001",N/A,0,FI BUNNINY AU PEN,,35.0000,24.9000,509,509,584,7917.68000,7917.68000,8996.074,2357,2357.7435,2670.250,475,545.1056,0.9334,0.9334,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"591344052","210089727         ","014",1343,"998",N/A,0,FI BUNNINY AU PEN,0,35.0000,24.9000,509,509,584,7917.68000,7917.68000,8996.074,2357,2357.7435,2670.250,475,545.1056,0.9334,0.9334,120352,115272,3
PE,ESIKA,"201901","200037125","150200016","200082639         ","018",1343,"998",AGU SHAMPOO MANZANILLA 1LT,0,ES AGU SH MAÑ MANZANI CC 1 L,0,62.0000,39.9000,1297,1297,600,32344.11000,32344.11000,15216.096,9631,9631.4976,4516.501,3271,1513.4400,2.5224,2.5224,120352,115272,3
PE,ESIKA,"201901","200037125","150200016","200082639         ","018",8295,"001",AGU SHAMPOO MANZANILLA 1LT,0,ES AGU SH MAÑ MANZANI CC 1 L,,62.0000,39.9000,1297,1297,600,32344.11000,32344.11000,15216.096,9631,9631.4976,4516.501,3271,1513.4400,2.5224,2.5224,120352,115272,3
PE,CYZONE,"201901","200076107","230019010","200076107         ","045",16027,"001",CZ STATE CHIC EDP 50 ML,0,CZ STATE CHIC EDP 50 ML,,79.0000,22.9000,230,230,120,4464.30000,4464.30000,2328.814,1329,1329.3887,691.247,478,249.8160,2.0818,2.0818,120352,115272,3
PE,CYZONE,"201901","200076107","230019010","200076107         ","045",1343,"998",CZ STATE CHIC EDP 50 ML,0,CZ STATE CHIC EDP 50 ML,0,79.0000,22.9000,230,230,120,4464.30000,4464.30000,2328.814,1329,1329.3887,691.247,478,249.8160,2.0818,2.0818,120352,115272,3
PE,ESIKA,"201901",P0210085000,"289062072","200085133         ","013",1343,"998",ES CFX LL DUO TATTOO 2.8-1.7G,0,ES CFX LL DUO ROJO PASSION,0,45.0000,21.9000,872,872,548,11083.25000,11083.25000,7424.471,3300,3300.3936,2203.760,506,318.5524,0.5813,0.5813,120352,115272,3
PE,ESIKA,"201901",P0210085000,"289062072","200085133         ","013",7988,"001",ES CFX LL DUO TATTOO 2.8-1.7G,0,ES CFX LL DUO ROJO PASSION,,45.0000,21.9000,872,872,548,11083.25000,11083.25000,7424.471,3300,3300.3936,2203.760,506,318.5524,0.5813,0.5813,120352,115272,3
PE,LBEL,"201901",P0261076003,"261076045","200086188         ","007",1343,"998",LB RUB DELICA XP 5.29 G,0,LB RUB DELICAT CC DOLCE SAND,0,92.0000,64.0000,88,88,40,3509.32000,3509.32000,1583.729,1045,1045.0127,470.088,223,101.4360,2.5359,2.5359,120352,115272,3
PE,LBEL,"201901",P0261076003,"261076045","200086188         ","007",5240,"001",LB RUB DELICA XP 5.29 G,0,LB RUB DELICAT CC DOLCE SAND,,92.0000,64.0000,88,88,40,3509.32000,3509.32000,1583.729,1045,1045.0127,470.088,223,101.4360,2.5359,2.5359,120352,115272,3
PE,ESIKA,"201901",P0292130007,"292130097","200094719         ","004",1343,"998",ES PRO LL HD TRANSFORM 4G,0,ES PRO LL HD TRANSFO VINO/DORÉ,0,35.0000,22.9000,1292,1292,363,18541.55000,18541.55000,5142.602,5521,5521.3420,1526.447,964,271.0884,0.7468,0.7468,120352,115272,3
PE,ESIKA,"201901","200066407","377191016","200088599         ","018",8272,"001",ES BRAVIO DES ROLL ON NE 50 ML,0,ES BRAV DESO 50 ML,,18.0000,9.9000,214,214,206,1278.02000,1278.02000,1296.228,380,380.5715,384.751,65,63.5098,0.3083,0.3083,120352,115272,3
PE,ESIKA,"201901","200066407","377191016","200088599         ","018",1343,"998",ES BRAVIO DES ROLL ON NE 50 ML,0,ES BRAV DESO 50 ML,0,18.0000,9.9000,214,214,206,1278.02000,1278.02000,1296.228,380,380.5715,384.751,65,63.5098,0.3083,0.3083,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"592889109","210090479         ","115",15873,"001",N/A,0,FI DUAL SILVER CROSS ESCLAVA,,100.0000,44.9000,329,329,936,12518.45000,12518.45000,35615.609,3727,3727.7705,10571.566,874,2487.8880,2.6580,2.6580,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"592889109","210090479         ","115",1343,"998",N/A,0,FI DUAL SILVER CROSS ESCLAVA,0,100.0000,44.9000,329,329,936,12518.45000,12518.45000,35615.609,3727,3727.7705,10571.566,874,2487.8880,2.6580,2.6580,120352,115272,3
PE,LBEL,"201901","200012761","169015001","200092313         ","040",1343,"998",LIASSON MINI 10ML,0,LB NUEVO CC LIASSON MINI 10ML,0,42.0000,0.0000,268,268,275,0.00000,0.00000,0.000,0,0.0000,0.000,430,441.4575,1.6053,1.6053,120352,115272,3
PE,LBEL,"201901","200012761","169015001","200092313         ","040",5545,"005",LIASSON MINI 10ML,0,LB NUEVO CC LIASSON MINI 10ML,0,42.0000,0.0000,268,268,275,0.00000,0.00000,0.000,0,0.0000,0.000,430,441.4575,1.6053,1.6053,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"595960004","210089182         ","015",8107,"001",N/A,0,FI MYSTIC TREE DIJE,,20.0000,14.9000,142,142,49,1327.07000,1327.07000,451.672,395,395.1777,134.066,62,21.5649,0.4401,0.4401,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"595960004","210089182         ","015",1343,"998",N/A,0,FI MYSTIC TREE DIJE,0,20.0000,14.9000,142,142,49,1327.07000,1327.07000,451.672,395,395.1777,134.066,62,21.5649,0.4401,0.4401,120352,115272,3
PE,CYZONE,"201901",P0197149001,"197149471","200094203         ","013",8467,"001",CY ESM KHALI 8ML,0,CZ CY ESM KHALI DEEP GREEN,,26.0000,12.9000,241,241,612,1899.96000,1899.96000,4884.071,565,565.7741,1449.709,139,354.2868,0.5789,0.5789,120352,115272,3
PE,CYZONE,"201901",P0197149001,"197149471","200094203         ","013",1343,"998",CY ESM KHALI 8ML,0,CZ CY ESM KHALI DEEP GREEN,0,26.0000,12.9000,241,241,612,1899.96000,1899.96000,4884.071,565,565.7741,1449.709,139,354.2868,0.5789,0.5789,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"531136000","210089811         ","064",15934,"002",N/A,0,ES CALLIOPE LENTE,,100.0000,40.0000,1251,1251,138,42408.90000,42408.90000,4677.968,12628,12628.6120,1388.533,4656,513.6774,3.7223,3.7223,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"531136000","210089811         ","064",1343,"998",N/A,0,ES CALLIOPE LENTE,0,100.0000,40.0000,1251,1251,138,42408.90000,42408.90000,4677.968,12628,12628.6120,1388.533,4656,513.6774,3.7223,3.7223,120352,115272,3
PE,ESIKA,"201901","200064515","096025529","200092433         ","013",8014,"001",ES NC MYSTIC GRANAD COL 200 ML,0,ES CCE NAT CARE MYST 200ML,,42.0000,20.9000,460,460,913,5941.07000,5941.07000,11804.780,1769,1769.1444,3503.941,506,1004.3913,1.1001,1.1001,120352,115272,3
PE,ESIKA,"201901","200064515","096025529","200092433         ","013",1343,"998",ES NC MYSTIC GRANAD COL 200 ML,0,ES CCE NAT CARE MYST 200ML,0,42.0000,20.9000,460,460,913,5941.07000,5941.07000,11804.780,1769,1769.1444,3503.941,506,1004.3913,1.1001,1.1001,120352,115272,3
PE,CYZONE,"201901","200082481","315019010","200082481         ","015",1343,"998",CZ SCORE EDT 50 ML,0,CZ SCORE EDT 50 ML,0,62.0000,39.9000,528,528,1225,13253.06000,13253.06000,30237.773,3946,3946.5242,8975.295,791,1836.8875,1.4995,1.4995,120352,115272,3
PE,CYZONE,"201901","200082481","315019010","200082481         ","015",8534,"001",CZ SCORE EDT 50 ML,0,CZ SCORE EDT 50 ML,,62.0000,39.9000,528,528,1225,13253.06000,13253.06000,30237.773,3946,3946.5242,8975.295,791,1836.8875,1.4995,1.4995,120352,115272,3
PE,ESIKA,"201901","200010080","013019110","200085692         ","018",8267,"001",ES FIORI EDP CC 50 ML,0,ES FIORI EDP CC 50 ML,,88.0000,56.9000,728,728,408,26069.02000,26069.02000,14361.945,7762,7762.8880,4262.969,1421,796.4568,1.9521,1.9521,120352,115272,3
PE,ESIKA,"201901","200010080","013019110","200085692         ","018",1343,"998",ES FIORI EDP CC 50 ML,0,ES FIORI EDP CC 50 ML,0,88.0000,56.9000,728,728,408,26069.02000,26069.02000,14361.945,7762,7762.8880,4262.969,1421,796.4568,1.9521,1.9521,120352,115272,3
PE,LBEL,"201901","200088010","025019001","200088010         ","030",16929,"001",ESCAPADE SAMOA PARFUM 50 ML,0,LB ESCAPADE SAMOA PARF 50 ML,,0.0000,0.0000,263,263,818,0.00000,0.00000,0.000,0,0.0000,0.000,213,664.4614,0.8123,0.8123,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"592887008","210086636         ","045",1343,"998",N/A,0,FI VIVIANNE PUL,0,88.0000,39.9000,12,12,10,405.72000,405.72000,338.135,120,120.8161,100.365,42,35.1020,3.5102,3.5102,120352,115272,3
PE,L'BEL,"201901","200091828","235034003","200091828         ","071",1919,"999",QUEST INTENSE PROB 2ML,0,LB QUEST INTENSE PROB C\P 2ML,0,20.0000,2.1000,110,110,286,167.00000,167.00000,508.983,49,49.7296,151.077,32,83.7122,0.2927,0.2927,120352,115272,3
PE,L'BEL,"201901",P0279074009,"261050028","200087927         ","007",5267,"001",LB LL INFINI PRIVE 2G,0,LB LL INFIN FUCSIA ALPHA,,64.0000,44.0000,22,22,14,596.67000,596.67000,381.085,177,177.6776,113.114,25,16.1602,1.1543,1.1543,120352,115272,3
PE,L'BEL,"201901",P0279074009,"261050028","200087927         ","007",1343,"998",LB LL INFINI PRIVE 2G,0,LB LL INFIN FUCSIA ALPHA,0,64.0000,44.0000,22,22,14,596.67000,596.67000,381.085,177,177.6776,113.114,25,16.1602,1.1543,1.1543,120352,115272,3
PE,ESIKA,"201901",P0292133004,"292133074","200088000         ","013",7893,"001",ES PRO LL COLOR HD VELVET 4G,0,ES PLL HD VELVET ROSA LATINA,,34.0000,16.9000,272,272,204,2611.82000,2611.82000,2132.837,777,777.7532,633.077,150,112.9956,0.5539,0.5539,120352,115272,3
PE,ESIKA,"201901",P0292133004,"292133074","200088000         ","013",1343,"998",ES PRO LL COLOR HD VELVET 4G,0,ES PLL HD VELVET ROSA LATINA,0,34.0000,16.9000,272,272,204,2611.82000,2611.82000,2132.837,777,777.7532,633.077,150,112.9956,0.5539,0.5539,120352,115272,3
PE,L'BEL,"201901",P0279074000,"279078022","200087058         ","011",1343,"998",LB LABIAL INFINI 2 G,0,LB LL INFINI CC ASTER,0,64.0000,32.0000,148,148,218,2920.73000,2920.73000,4315.661,869,869.7411,1280.991,136,200.8434,0.9213,0.9213,120352,115272,3
PE,L'BEL,"201901",P0279074000,"279078022","200087058         ","011",5301,"001",LB LABIAL INFINI 2 G,0,LB LL INFINI CC ASTER,,64.0000,32.0000,148,148,218,2920.73000,2920.73000,4315.661,869,869.7411,1280.991,136,200.8434,0.9213,0.9213,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051066","200087663         ","106",31,"003",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO NUDE CARAMEL,1,0.0000,19.5000,142,142,170,1819.13000,1819.13000,1787.881,541,541.7043,530.686,105,126.5820,0.7446,0.7446,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051066","200087663         ","106",5528,"001",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO NUDE CARAMEL,,36.0000,25.0000,142,142,170,1819.13000,1819.13000,1787.881,541,541.7043,530.686,105,126.5820,0.7446,0.7446,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051066","200087663         ","106",1945,"999",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO NUDE CARAMEL,1,36.0000,19.5000,142,142,170,1819.13000,1819.13000,1787.881,541,541.7043,530.686,105,126.5820,0.7446,0.7446,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051066","200087663         ","106",1945,"999",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO NUDE CARAMEL,0,36.0000,25.0000,142,142,170,1819.13000,1819.13000,1787.881,541,541.7043,530.686,105,126.5820,0.7446,0.7446,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051066","200087663         ","106",1343,"998",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO NUDE CARAMEL,0,36.0000,25.0000,142,142,170,1819.13000,1819.13000,1787.881,541,541.7043,530.686,105,126.5820,0.7446,0.7446,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051066","200087663         ","106",1343,"998",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO NUDE CARAMEL,1,0.0000,19.5000,142,142,170,1819.13000,1819.13000,1787.881,541,541.7043,530.686,105,126.5820,0.7446,0.7446,120352,115272,3
PE,ESIKA,"201901","200093445","081034091","200093445         ","126",1857,"999",ES SOLEIL ROSE PROB C/P 2ML,0,ES SOLEIL ROSE PROB C/P 2ML,0,20.0000,1.6200,183,183,47,272.63000,272.63000,75.678,81,81.1843,22.463,51,13.2023,0.2809,0.2809,120352,115272,3
PE,ESIKA,"201901","200093445","081034091","200093445         ","126",1857,"999",ES SOLEIL ROSE PROB C/P 2ML,0,ES SOLEIL ROSE PROB C/P 2ML,0,20.0000,1.9000,183,183,47,272.63000,272.63000,75.678,81,81.1843,22.463,51,13.2023,0.2809,0.2809,120352,115272,3
PE,ESIKA,"201901","200093445","081034091","200093445         ","126",1887,"999",ES SOLEIL ROSE PROB C/P 2ML,0,ES SOLEIL ROSE PROB C/P 2ML,0,20.0000,1.9000,183,183,47,272.63000,272.63000,75.678,81,81.1843,22.463,51,13.2023,0.2809,0.2809,120352,115272,3
PE,ESIKA,"201901","200093445","081034091","200093445         ","126",16438,"001",ES SOLEIL ROSE PROB C/P 2ML,0,ES SOLEIL ROSE PROB C/P 2ML,,20.0000,1.9000,183,183,47,272.63000,272.63000,75.678,81,81.1843,22.463,51,13.2023,0.2809,0.2809,120352,115272,3
PE,ESIKA,"201901","200093445","081034091","200093445         ","126",16695,"001",ES SOLEIL ROSE PROB C/P 2ML,0,ES SOLEIL ROSE PROB C/P 2ML,,20.0000,1.9000,183,183,47,272.63000,272.63000,75.678,81,81.1843,22.463,51,13.2023,0.2809,0.2809,120352,115272,3
PE,ESIKA,"201901","200093445","081034091","200093445         ","126",16409,"001",ES SOLEIL ROSE PROB C/P 2ML,0,ES SOLEIL ROSE PROB C/P 2ML,,20.0000,1.6200,183,183,47,272.63000,272.63000,75.678,81,81.1843,22.463,51,13.2023,0.2809,0.2809,120352,115272,3
PE,ESIKA,"201901","200093445","081034091","200093445         ","126",1887,"999",ES SOLEIL ROSE PROB C/P 2ML,0,ES SOLEIL ROSE PROB C/P 2ML,0,20.0000,1.6000,183,183,47,272.63000,272.63000,75.678,81,81.1843,22.463,51,13.2023,0.2809,0.2809,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051046","200087661         ","106",31,"003",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO ROSE COTTON,1,0.0000,19.5000,404,404,170,5497.34000,5497.34000,1787.881,1637,1637.0095,530.686,295,124.4570,0.7321,0.7321,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051046","200087661         ","106",1343,"998",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO ROSE COTTON,1,0.0000,19.5000,404,404,170,5497.34000,5497.34000,1787.881,1637,1637.0095,530.686,295,124.4570,0.7321,0.7321,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051046","200087661         ","106",5538,"001",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO ROSE COTTON,,36.0000,25.0000,404,404,170,5497.34000,5497.34000,1787.881,1637,1637.0095,530.686,295,124.4570,0.7321,0.7321,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051046","200087661         ","106",1945,"999",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO ROSE COTTON,0,36.0000,25.0000,404,404,170,5497.34000,5497.34000,1787.881,1637,1637.0095,530.686,295,124.4570,0.7321,0.7321,120352,115272,3
PE,LBEL,"201901","200083596","285288136","200083596         ","030",16948,"001",DEFENSE TOTAL ROS&CUE 80 ML,0,LB UV DEFE BLOQ ROS&CUE 80 ML,,0.0000,0.0000,263,263,818,0.00000,0.00000,0.000,0,0.0000,0.000,191,596.2402,0.7289,0.7289,120352,115272,3
PE,ESIKA,"201901","200088259","223019001","200088259         ","030",15941,"002",ES EXPRESSION SENS EDP 50ML,0,ES EXPRESSION SENS EDP 50ML,,90.0000,0.0000,348,348,1153,0.00000,0.00000,0.000,0,0.0000,0.000,631,2091.4267,1.8139,1.8139,120352,115272,3
PE,ESIKA,"201901","200088259","223019001","200088259         ","030",1343,"998",ES EXPRESSION SENS EDP 50ML,0,ES EXPRESSION SENS EDP 50ML,0,90.0000,0.0000,348,348,1153,0.00000,0.00000,0.000,0,0.0000,0.000,631,2091.4267,1.8139,1.8139,120352,115272,3
PE,LBEL,"201901",P0261051003,"261051063","200090786         ","007",5237,"001",LB BASE CONCENTRE 27 ML,0,LB BASE CONCENTRE MEDIUM 6,,123.0000,84.0000,30,30,15,1587.46000,1587.46000,779.491,472,472.7172,231.370,104,52.0500,3.4700,3.4700,120352,115272,3
PE,LBEL,"201901",P0261051003,"261051063","200090786         ","007",1343,"998",LB BASE CONCENTRE 27 ML,0,LB BASE CONCENTRE MEDIUM 6,0,123.0000,84.0000,30,30,15,1587.46000,1587.46000,779.491,472,472.7172,231.370,104,52.0500,3.4700,3.4700,120352,115272,3
PE,ESIKA,"201901",,"592830038","210090343         ","115",15863,"001",,0,FI FOR LUCKY ANI T8,,75.0000,31.9000,119,119,140,3216.57000,3216.57000,3784.748,957,957.8370,1123.403,211,248.9900,1.7785,1.7785,120352,115272,3
PE,ESIKA,"201901",,"592830038","210090343         ","115",1343,"998",,0,FI FOR LUCKY ANI T8,0,75.0000,31.9000,119,119,140,3216.57000,3216.57000,3784.748,957,957.8370,1123.403,211,248.9900,1.7785,1.7785,120352,115272,3
PE,ESIKA,"201901","200091951","401000001","200091951         ","018",8317,"001",ES HYDRA MILK CR 400 ML,0,ES MULTICARE CR 400 ML,,48.0000,29.9000,474,474,296,8897.37000,8897.37000,5475.247,2649,2649.4776,1625.183,788,492.5440,1.6640,1.6640,120352,115272,3
PE,ESIKA,"201901","200091951","401000001","200091951         ","018",1343,"998",ES HYDRA MILK CR 400 ML,0,ES MULTICARE CR 400 ML,0,48.0000,29.9000,474,474,296,8897.37000,8897.37000,5475.247,2649,2649.4776,1625.183,788,492.5440,1.6640,1.6640,120352,115272,3
PE,LBEL,"201901","200082480","499019010","200082480         ","015",1343,"998",LB BLEU NIGHT 100 ML,0,LB BLENIGHT EDT 100 ML,0,164.0000,112.0000,72,72,83,5054.44000,5054.44000,5750.915,1505,1505.1218,1707.009,273,315.4664,3.8008,3.8008,120352,115272,3
PE,LBEL,"201901","200082480","499019010","200082480         ","015",5451,"001",LB BLEU NIGHT 100 ML,0,LB BLENIGHT EDT 100 ML,,164.0000,112.0000,72,72,83,5054.44000,5054.44000,5750.915,1505,1505.1218,1707.009,273,315.4664,3.8008,3.8008,120352,115272,3
PE,LBEL,"201901","200051255","186019014","200085506         ","007",1343,"998",HOMME 033 EDT 100ML,0,LB HOMMO33 EDT QUP 100 ML,0,192.0000,134.0000,106,106,92,8829.27000,8829.27000,7626.643,2629,2629.1987,2263.770,444,385.5720,4.1910,4.1910,120352,115272,3
PE,LBEL,"201901","200051255","186019014","200085506         ","007",5269,"001",HOMME 033 EDT 100ML,0,LB HOMMO33 EDT QUP 100 ML,,192.0000,134.0000,106,106,92,8829.27000,8829.27000,7626.643,2629,2629.1987,2263.770,444,385.5720,4.1910,4.1910,120352,115272,3
PE,LBEL,"201901",P0279074000,"261059028","200089080         ","011",1343,"998",LB LABIAL INFINI 2 G,0,LB LL INFINI DOR NUDE,0,64.0000,32.0000,47,47,44,843.37000,843.37000,871.051,251,251.1405,258.548,21,20.4468,0.4647,0.4647,120352,115272,3
PE,LBEL,"201901",P0279074000,"261059028","200089080         ","011",5317,"001",LB LABIAL INFINI 2 G,0,LB LL INFINI DOR NUDE,,64.0000,32.0000,47,47,44,843.37000,843.37000,871.051,251,251.1405,258.548,21,20.4468,0.4647,0.4647,120352,115272,3
PE,ESIKA,"201901",P0292133004,"292133194","200093291         ","013",1343,"998",ES PRO LL COLOR HD VELVET 4G,0,ES PRO LL HDVEL FRAMBUESA POP,0,34.0000,16.9000,136,136,329,1286.61000,1286.61000,3439.723,383,383.1294,1020.992,71,172.1986,0.5234,0.5234,120352,115272,3
